"Term","Ontology","set.mean","set.size","z.score","genes"
"GO:0022900","electron transport chain","BP",7.78009617286967,171,5.11063890088899,"891;983;1340;4729;4710;23479;1350;2820;7386;4514;7381;8974;27069;4535;217;4536;6391;4712;84883;1349;4537;128;26227;4540;4709;4513;4718;27158;6648;4711;11315;4702;7385;2110;4722;1329;8604;1738;170712;1345;4704;4541;6392;51103;4706;4698;4694;10165;10202;4697;29796;4519;4725;6389;9167;4707;79689;1347;314;4700;4539;5339;50507;4696;4200;4719;1337;29958;57019;54205;10495;1528;4688;2230;4695;4199;1353;2731;4731;4713;6901;4716;4715;1327;4538;2108;54949;444;8574;2629;27089;4723;51142;56964;2109;4717;7384;4714;7264;7388;1351;1716;83943;4724;100532726;4701;55967;4708;2936;653361;6715;51542;440567;92014;4512;11232;65018;790955;4835;10975;8630;6390;4726;83733;3420;9377;10954;1534;1537;374291;57215;79751;4720;231;3620;29103;637;1346;1355;1535;1536;1544;1588;2819;2877;4129;4705;4728;5447;5860;6622;6834;8560;8608;8659;9249;9997;10514;10891;22977;23369;23498;51022;57017;84701;112812;144363;246269;341947;388753;107075310"
"GO:1904874","positive regulation of telomerase RNA localization to Cajal body","BP",17.5375211823239,15,5.1091510530391,"10576;10694;6950;10575;7203;22948;908;55164;8607;1736;55505;10574;92345;10856;55651"
"GO:0070842","aggresome assembly","BP",25.5706909548524,6,5.10564689989469,"7415;9531;4591;10013;5071;10537"
"GO:0044829","positive regulation by host of viral genome replication","BP",20.6347232030735,10,5.10447111704934,"1915;3312;64710;5479;53349;2040;128637;64848;5289;9218"
"GO:0071826","protein-RNA complex organization","BP",7.34691357373619,212,5.09250399065841,"7415;79752;1660;6426;54505;9416;3320;7919;10772;10480;3326;55052;7520;6629;1653;27336;23451;6634;11052;3646;8894;6632;24148;10291;27335;24144;28985;6636;1939;10728;6628;23450;1983;10262;22907;6627;6431;9129;6637;55164;51631;6175;11051;22889;79577;22827;79833;83443;8667;9879;84231;7536;51081;54960;6125;3692;192670;10978;6152;6733;103;55299;6147;51747;29997;56949;54496;10078;10946;79753;10594;51340;6134;8996;55692;6635;8161;91746;54680;23405;10181;4686;9169;84154;23521;8669;1659;9733;6880;6895;10992;26523;6128;79084;192669;6208;51386;6193;25980;6633;10907;51065;1207;55794;8607;26284;135295;96764;8661;3921;79869;57461;26121;10569;8575;11218;121053;545;10419;10421;23064;29960;353267;50628;6135;8663;29777;6606;56853;22868;6936;255308;3831;8664;285962;8559;10658;23020;58155;6433;8233;57819;728689;6223;9326;84811;60680;25804;8444;25929;3799;8662;55702;11171;51639;6209;220717;11168;6232;7375;91695;26747;6169;8668;23212;8683;10713;56342;388524;55015;8175;6732;5822;92345;51154;79760;6430;8666;27161;6631;5591;55011;120379;5433;472;1968;4809;4839;6234;8487;8562;8665;9092;10659;10856;11189;23195;23246;26576;27339;27341;51634;54475;55192;57035;60677;83640;84844;148756;100101490;102724159;105378616"
"GO:0101031","protein folding chaperone complex","CC",12.0108678402713,41,5.07740192407604,"10576;3312;10963;10694;6950;3326;9531;10575;7203;10728;22948;908;3297;56984;5202;23753;79657;6674;23234;5536;8725;6388;8409;8607;7248;26353;10471;57003;10273;10574;8624;10693;120379;9532;10856;11140;51398;51726;55172;81572;155100"
"GO:0061523","cilium disassembly","BP",25.4195609185284,6,5.07036912427239,"6790;4739;10013;4134;27341;124602"
"GO:0031077","post-embryonic camera-type eye development","BP",22.4793877565911,8,5.06255534393306,"7422;9314;3150;581;7855;3791;578;64919"
"GO:0009408","response to heat","BP",9.02990437041325,98,5.0430304332674,"7415;3301;2729;3320;6647;7531;3303;1026;26973;3326;3066;5931;9093;9531;6489;3315;3654;3297;4067;1965;3306;7057;3281;2932;7266;5566;3304;207;6327;1387;8890;3310;3552;10016;6769;10294;3162;4287;100507436;4277;4846;7226;3337;4842;3627;27429;126393;5743;10569;8893;545;1967;3327;56892;796;59341;1616;27000;10273;9311;7442;9261;2475;11080;4763;1410;51278;7341;11168;94241;8892;2246;84918;8891;81570;440498;170506;5609;472;844;1409;2033;3316;3479;4137;5024;7175;10049;11280;22797;23411;49860;51501;55107;55466;113278;286133;644139"
"GO:0006090","pyruvate metabolic process","BP",8.63925861485595,114,5.0429255710482,"3939;26471;5106;5230;80201;2597;81889;5315;5223;5162;8473;54541;1737;5236;2821;3945;201163;1738;28964;7167;226;5563;8870;7416;55753;5566;230;5160;5027;3692;2023;5164;5091;4200;351;4967;5465;221937;5515;4199;26137;3099;8050;8850;51548;11182;5571;5166;112817;3643;51341;9611;3091;25874;5663;7351;51422;5163;5562;2475;51085;8671;3607;10993;402;9759;6774;3948;5214;11277;405;63826;2584;9123;64223;3098;5211;3988;5165;6566;669;89;229;863;2026;2027;2033;2203;2645;2819;3101;3356;3479;5105;5207;5208;5213;5224;5313;6521;8013;10873;26330;53632;55526;57103;57521;83440;92483;160287;195827;339123;387712;441531"
"GO:0043038","amino acid activation","BP",11.5732367545851,45,5.03984762623598,"6301;7453;2617;16;3376;833;2058;4677;5917;8565;55699;6897;5859;4141;51067;23395;23438;5188;25973;10056;55157;51520;79587;54938;57038;3035;283459;1615;55278;124454;57505;57470;80755;10352;79731;3735;10667;80222;132949;7407;55152;2193;57176;92935;123283"
"GO:0034504","protein localization to nucleus","BP",6.70879506365581,303,5.03651207016007,"3838;10576;9500;5347;4001;83667;983;3320;7531;10694;1894;1026;3192;55746;8692;4140;6950;23345;5901;3839;23435;81603;9531;7534;10628;1434;10575;7203;2534;84897;8878;7249;6500;5469;7514;26953;142;22948;908;811;11315;1495;25792;6608;55135;9113;201163;84823;25777;4927;4928;51307;51684;27348;9913;6850;129401;2932;5356;54623;57122;8021;51574;6714;4771;9688;8882;580;80149;11142;9349;79902;7157;207;23607;754;6662;10210;7040;7486;5300;56257;10155;23400;1387;56957;10527;29997;7016;2634;6789;9451;4804;84662;4869;7297;1994;84268;652;100101267;23636;10445;51194;6396;55122;3840;84154;26108;9670;10430;4000;1020;2316;1432;54984;9972;5587;144165;10542;51366;5295;602;5371;9818;23650;51548;3836;6794;10736;10526;26022;3837;55027;84445;5296;29098;9201;3621;1277;3843;10758;3087;23568;80208;51569;10347;729857;1855;1736;151636;868;5743;4931;5910;3716;51341;2752;4193;10413;83860;9883;5514;1871;11331;6135;79711;5903;3728;5663;10762;400966;55726;7015;729540;51715;55705;129685;26092;27042;4487;1861;3985;53371;57506;23399;2475;284;4763;7037;23649;503542;5534;705;653489;10574;10073;55374;114882;6612;23511;402;7341;3841;11143;23633;3717;585;6774;5530;7545;55198;727851;26060;999;23212;4088;2254;84455;51068;152877;255919;9679;83666;163590;23515;54971;64901;5569;23534;7507;6495;3068;25937;6672;9631;29969;347;785;948;1386;1408;1812;2033;2147;2516;2646;2737;3059;3786;3842;3952;4321;4792;4851;5532;5580;5905;6469;6788;6934;7175;7295;8841;9258;9478;10049;10204;10979;11261;23353;25885;25942;26272;26524;27341;29775;30000;51208;51501;51804;55035;55612;55696;55929;56478;63928;64771;80279;81788;83593;84220;90865;94026;94103;120892;137735;149628;166614;200576;285190;387082;400916;402569"
"GO:0090670","RNA localization to Cajal body","BP",15.8151892324259,19,5.03511407268628,"10576;10694;6950;5394;10575;7203;22948;908;55135;55164;167227;8607;1736;5073;55505;10574;92345;10856;55651"
"GO:0090671","telomerase RNA localization to Cajal body","BP",15.8151892324259,19,5.03511407268628,"10576;10694;6950;5394;10575;7203;22948;908;55135;55164;167227;8607;1736;5073;55505;10574;92345;10856;55651"
"GO:0090672","telomerase RNA localization","BP",15.8151892324259,19,5.03511407268628,"10576;10694;6950;5394;10575;7203;22948;908;55135;55164;167227;8607;1736;5073;55505;10574;92345;10856;55651"
"GO:0090685","RNA localization to nucleus","BP",15.8151892324259,19,5.03511407268628,"10576;10694;6950;5394;10575;7203;22948;908;55135;55164;167227;8607;1736;5073;55505;10574;92345;10856;55651"
"GO:1903431","positive regulation of cell maturation","BP",23.6518750811548,7,5.03108049525059,"6790;22933;9175;64581;596;646;5979"
"GO:0016363","nuclear matrix","CC",8.38222962925951,126,5.02763078738822,"6421;1051;4001;24137;4670;3181;9782;3192;5885;4841;1063;387103;11260;10274;1822;4152;302;22938;1073;1072;8573;6281;3856;60;10735;29128;86;6605;55269;55137;9612;9360;3875;9126;55660;7157;55791;7011;10250;8520;9984;6310;4926;641;22976;30827;4221;10296;25932;284695;4602;4287;6041;6314;4000;1609;29117;57731;10238;22828;6599;5371;8507;6602;3280;6597;10270;196528;8607;5590;5687;790;6678;6002;11331;64395;6601;84148;1788;5119;22880;59348;22944;26993;1161;2672;7041;3141;6598;55274;8243;240;5422;10409;53335;26747;51588;8089;6732;23515;80139;862;1791;2692;4968;5580;6304;6596;6603;7431;7528;8328;10178;10565;10580;10856;23314;25900;25909;26012;26277;55193;64396;84844;116154;285643"
"GO:0048144","fibroblast proliferation","BP",8.83072236913821,105,5.02602299736535,"891;1660;26471;890;10933;983;2495;1164;1026;79733;5052;4609;6648;10728;11319;6422;80169;1019;79577;4921;3690;5074;25;1956;4282;7157;1163;2335;5828;79621;2010;5155;4804;2950;3265;51003;4602;1499;7474;1602;5154;153090;8877;5371;54700;51548;3976;84445;990;56034;22954;2099;857;80310;11285;685;84875;2876;4724;57178;972;10269;183;3981;4763;338761;84289;1869;2069;26528;581;94241;10437;197358;23515;358;648;1021;1281;2255;2277;2355;2621;2648;3479;3596;3764;4049;4297;5156;5319;6277;6497;7471;7472;7477;10060;11314;26272;54331;55845;57124;81857;388324;391013"
"GO:0006560","proline metabolic process","BP",22.2513445678371,8,5.00108560601396,"5831;29920;5832;4942;65263;122945;5625;8659"
"GO:0006310","DNA recombination","BP",6.57633059137546,326,4.99761416607566,"3838;6421;5932;7153;3146;57820;3148;80119;10933;9643;3014;7334;3149;118460;328;7155;5885;4841;64710;80198;4436;7520;2237;2547;23028;3006;10902;4173;10213;23613;6117;9907;142;2521;10097;55010;5965;125150;64332;7247;10524;7518;55135;80010;60;2956;286053;29128;27343;4175;86;84717;1108;958;6119;25;65123;580;5423;197370;93973;5395;54556;79035;6830;7158;7011;8971;54386;1111;7517;63979;2072;23126;7040;56941;9984;7486;9400;4437;2073;641;51659;23503;22976;2177;84296;4172;51111;83990;4174;10635;6944;9730;54537;64210;10111;200558;10445;119392;10459;51149;4171;3980;548593;55159;57634;3329;4798;604;9401;51444;7374;8317;5892;7156;9156;54617;378708;7515;54780;4176;8914;79913;51548;4361;9319;3836;6778;6929;78996;79915;25939;23347;57697;25788;2021;151987;196528;55257;55218;10721;79605;8438;253714;10039;8607;5888;84542;78995;83933;125476;54891;8741;56893;6832;2187;26168;10189;3005;11073;79725;256006;8295;79447;57599;84250;23064;4683;116138;201254;58493;126549;375757;3008;7468;23075;164045;254528;84464;79728;23137;348654;29893;5890;22909;84057;55063;2067;197342;27301;22944;3981;126074;149840;79677;158880;7037;27030;6118;83444;23514;672;3009;4796;7014;285498;254225;158401;147872;113510;8318;7292;3575;80762;5788;84515;7516;79173;84893;29844;51588;116028;11277;54799;64110;8089;112441434;79840;5896;23304;64859;283899;115004;51010;2068;3364;5889;146956;79000;9025;80311;64421;5591;254394;5893;26122;472;675;940;1235;2074;3007;3010;3024;3565;3586;4292;4438;4439;5531;5897;5980;6847;7320;7454;7528;9466;9985;10538;10856;11077;11105;11144;22891;23529;23626;25836;27434;29072;29935;30009;50943;51176;51377;51750;55086;55183;55317;55693;55719;55929;56154;56159;56160;56916;56979;64769;64919;79008;79703;80314;83695;84083;84787;92797;121260;124817;135458;154288;157777;165918;201516;283129;283847;317761;339834;341567;353497;387893;400629;493861;642636;644186;100507650;101928601"
"GO:1900180","regulation of protein localization to nucleus","BP",8.12466699073858,139,4.99210761406692,"10576;9500;5347;83667;983;3320;10694;1894;8692;4140;6950;5901;23435;81603;9531;7534;10575;7203;2534;142;22948;908;11315;1495;6608;9113;201163;51684;2932;51574;6714;4771;8882;80149;11142;207;23607;7040;5300;56257;10155;23400;1387;56957;10527;7016;9451;4804;84662;4869;7297;652;10445;4000;2316;1432;54984;5587;10542;51366;5295;9818;23650;51548;6794;26022;84445;5296;9201;3843;51569;1736;151636;5743;4931;3716;2752;10413;3728;5663;7015;51715;3985;53371;57506;2475;284;4763;7037;705;10574;6612;7341;11143;3717;7545;999;4088;84455;51068;83666;5569;25937;29969;347;785;948;2033;2147;2737;3059;3952;5532;5580;6469;6934;7175;8841;9258;9478;10979;11261;25885;25942;26272;26524;29775;51208;55612;55696;55929;63928;64771;80279;83593;94103;149628;166614;387082"
"GO:0006405","RNA export from nucleus","BP",9.23153492119361,89,4.98635769650069,"6428;1660;3181;7919;3178;10657;55746;9775;5901;11260;6741;11052;10212;7514;51808;57510;22916;55677;4927;4928;80145;57122;56943;8021;9688;84321;2332;79902;84324;6830;9984;9939;54888;10482;11269;8563;29890;4869;26097;91746;100101267;23636;4686;65125;2733;55110;84271;9972;23279;23381;55916;55051;8888;22794;23049;3087;55795;7248;10189;9877;9883;26019;29107;79228;26993;23511;84248;8480;54890;9887;55308;8106;5976;9631;55421;3267;4116;7175;23293;29072;29118;56000;56001;57187;65083;94026;160419;643136;728343"
"GO:1901875","positive regulation of post-translational protein modification","BP",7.87033783274109,155,4.9709781209383,"7415;991;5347;57761;11065;7332;1654;7334;11170;8554;23451;23028;7336;8473;9978;9112;6500;8452;285671;6502;8312;10318;29979;329;51256;54934;91947;2932;7913;8767;11176;5728;331;8467;57162;80149;27338;254170;754;330;10210;5300;23142;3309;51230;29997;22976;7335;3054;7466;10016;4869;79139;5716;64844;10445;26354;10075;83932;55294;57561;79142;7965;144165;8877;55743;378708;55683;79594;1407;57697;54838;9188;284058;7337;857;868;9111;54778;10055;201254;148022;84148;54602;10401;10273;1958;25898;6839;55215;7189;23378;284;8555;672;54165;65018;23551;7469;10892;59343;84259;10010;9759;25950;2931;80762;51588;26053;7314;405;553115;123879;6187;150684;23077;8945;55208;648;2074;2641;4101;5071;5414;5601;7321;7805;7936;8841;8915;9031;10054;10514;10891;11091;11337;23411;23640;26191;26272;51343;51438;54472;55765;56160;59335;64127;79444;80279;83593;92369;120892;131377;139285;378884"
"GO:1902177","positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","BP",22.1380764736326,8,4.97055384532691,"6421;6647;11315;55294;4170;8876;27035;55811"
"GO:1904872","regulation of telomerase RNA localization to Cajal body","BP",15.980796545157,18,4.96766076275939,"10576;10694;6950;5394;10575;7203;22948;908;55164;167227;8607;1736;5073;55505;10574;92345;10856;55651"
"GO:0031398","positive regulation of protein ubiquitination","BP",8.74322271972846,106,4.96395111519789,"991;5347;57761;11065;7332;1654;7334;11170;23028;7336;9978;9112;6500;8452;285671;6502;8312;29979;329;51256;91947;2932;8767;5728;331;57162;27338;254170;754;330;10210;5300;3309;22976;7335;7466;10016;4869;79139;5716;64844;10075;83932;55294;57561;79142;7965;144165;8877;55743;378708;1407;57697;54838;7337;857;868;9111;54778;201254;148022;54602;10273;25898;55215;7189;284;8555;672;65018;10892;59343;2931;80762;7314;553115;6187;150684;23077;8945;648;4101;5071;5414;5601;7321;7805;8841;8915;11337;23640;26191;26272;51343;51438;55765;56160;64127;79444;80279;83593;92369;120892;131377;139285;378884"
"GO:0030214","hyaluronan catabolic process","BP",17.1330945089473,15,4.95984741540028,"3161;8692;57214;2247;7040;960;2990;23670;3074;3073;3373;6677;8372;23553;55576"
"GO:0003727","single-stranded RNA binding","MF",9.46056264870763,81,4.95274392367043,"1660;1654;9361;3178;3185;10657;8087;3192;80336;9775;6741;3183;1653;5394;23210;9987;10450;8535;3187;11338;26986;5725;2332;192670;9716;6310;124540;51663;79132;132430;219988;10445;7555;7072;3609;27303;80324;26523;192669;5939;91351;23466;4440;1663;79882;5937;55601;57332;51110;64135;3508;5436;10011;55342;113251;255967;8761;26528;129563;1746;284131;26065;8106;54033;27161;6631;1996;10179;11030;23217;23586;24138;29974;51284;51311;54596;87178;140886;340529;390748;645974"
"GO:0035578","azurophil granule lumen","CC",9.38799999924475,83,4.95066469175937,"7415;10576;5707;10383;203068;10694;718;2665;9588;2512;2720;5834;302;10097;175;2717;5594;4125;10487;58485;2760;29952;2519;23197;410;23593;8836;2990;411;201294;10493;5476;47;8635;12;1778;25801;3074;79980;81567;2896;387921;5645;55860;5036;8804;23526;9798;114790;387263;1727;5005;55313;11240;5611;388697;93100;6386;383;566;671;1075;1991;2171;2444;2517;2588;2799;3614;4069;4353;5580;5657;6278;6317;7276;10577;29108;51316;51816;54472;80142;400668"
"GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","MF",13.8618925073459,26,4.9415418592128,"10797;5831;29920;25902;160428;84883;1719;2110;54498;65263;29958;4522;645;51268;200895;259307;4524;122945;1757;10840;1428;5625;5860;10157;196743;441024"
"GO:0070507","regulation of microtubule cytoskeleton organization","BP",7.79615848095606,158,4.93004277863566,"84722;10615;5347;22974;26586;11170;10460;79866;29899;3303;24139;3192;58526;22919;3925;9181;348235;9793;4131;1213;1027;26054;5310;28964;387;636;324;115106;10634;81930;2932;5563;92421;10382;4281;6491;91782;25;221150;3304;25999;4130;157922;4133;100506658;93323;80321;146057;4926;6904;126731;51652;22924;23636;1639;6314;23187;6188;2011;10263;55521;23116;89795;79598;23271;6249;29098;1540;1778;10039;89927;8777;55201;1859;10982;5048;4733;50810;5058;23332;79884;90102;58497;4204;59341;4233;10300;57704;5119;79187;9659;79929;163786;54930;5562;23299;401236;6683;57551;10013;29082;225689;22911;54801;50861;9525;1946;55755;79441;6047;128866;2258;402;256364;79643;55142;79969;55835;8480;5879;2242;2042;2288;55559;8874;220134;25876;23354;859;1003;2770;4135;4137;6093;6622;7175;8851;10142;10207;10297;10519;11076;23122;25978;26146;27243;51510;57132;57159;57606;57662;79998;81551;85458;89780;122060;143162;246176"
"GO:0036324","vascular endothelial growth factor receptor-2 signaling pathway","BP",24.807390486192,6,4.92747224103294,"7422;1317;10016;153090;3791;161198"
"GO:0000275","mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)","CC",26.8190123123275,5,4.92666056764249,"498;509;506;514;513"
"GO:1905462","regulation of DNA duplex unwinding","BP",26.8002983732158,5,4.92267295690738,"7153;10923;4331;2966;25913"
"GO:0003916","DNA topoisomerase activity","MF",23.1933632217387,7,4.91547283409404,"7153;7155;7150;116447;8940;7156;23626"
"GO:0003724","RNA helicase activity","MF",9.74432508442364,72,4.89818492285726,"1660;1665;54505;9416;1654;7919;9775;57062;1973;1653;54456;10212;23517;10146;22907;90957;1662;9879;79009;51202;9716;79132;1656;11269;83990;54555;11056;64848;1659;83479;1655;57697;55794;25788;9785;4343;9188;91351;8449;54606;6832;11218;79039;10521;55601;6499;64135;3508;9704;317781;23020;56919;1974;55661;55308;8886;5976;170506;55760;11325;57647;51428;23586;29118;54514;57696;60625;64794;79665;91646;122402;168400"
"GO:0007127","meiosis I","BP",8.3332781279655,122,4.89492748769944,"6790;10403;7153;5347;57820;9133;9232;1164;7155;26271;5885;80198;54456;7013;9700;80010;1060;3306;5719;55706;8900;10919;284071;192670;2072;994;3622;2177;55810;83990;10635;10111;84072;130951;9134;5892;378708;7589;4361;9319;57697;25788;10388;10609;8438;5888;22887;898;256006;4603;116138;201254;7917;126549;164045;254528;84464;29893;5890;84057;55063;197342;51547;100130958;27030;285498;158401;147872;1761;10734;79173;7314;245711;23304;5889;146956;472;675;676;4292;4438;4439;6847;7320;9985;10018;10744;11077;11105;11144;23353;23626;50511;51759;54514;55124;56154;56158;56159;56776;56979;63946;79703;83447;84944;93426;122402;124817;143471;150365;256126;283129;283847;317761;339834;391714;400629;494551;643376;644186;100507650;101928601"
